doi,oa_funder_id,oa_award_id
https://doi.org/10.1109/cvpr46437.2021.00107,https://openalex.org/F4320321001,
https://doi.org/10.1109/cvpr46437.2021.00107,https://openalex.org/F4320326427,
https://doi.org/10.1109/cvpr46437.2021.00107,https://openalex.org/F4320337504,
https://doi.org/10.1021/acsnano.1c02007,https://openalex.org/F4320321001,11804306
https://doi.org/10.1021/acsnano.1c02007,https://openalex.org/F4320321001,61605174
https://doi.org/10.1021/acsnano.1c02007,https://openalex.org/F4320321001,U2004165
https://doi.org/10.1021/acsnano.1c02007,https://openalex.org/F4320321001,51821002
https://doi.org/10.1021/acsnano.1c02007,https://openalex.org/F4320321001,91833303
https://doi.org/10.1021/acsnano.1c02007,https://openalex.org/F4320321001,11974016
https://doi.org/10.1021/acsnano.1c02007,https://openalex.org/F4320323845,202300410376
https://doi.org/10.1021/acsnano.1c02007,https://openalex.org/F4320327518,
https://doi.org/10.1021/acsnano.1c02007,https://openalex.org/F4320327610,
https://doi.org/10.1016/j.jhazmat.2021.125132,https://openalex.org/F4320308269,
https://doi.org/10.1016/j.jhazmat.2021.125132,https://openalex.org/F4320321592,E-PolyU503/17
https://doi.org/10.1039/d1ee01277k,https://openalex.org/F4320321592,N_PolyU540/17
https://doi.org/10.1039/d1ee01277k,https://openalex.org/F4320322598,1-W144
https://doi.org/10.1039/d1ee01277k,https://openalex.org/F4320326705,JCYJ20180507183424383
https://doi.org/10.1039/d0ee04007j,https://openalex.org/F4320321592,PolyU 152068/18E
https://doi.org/10.1002/anie.202013985,https://openalex.org/F4320335443,"2018M640681, 2019T120632"
https://doi.org/10.1016/j.jobe.2020.102074,https://openalex.org/F4320320967,
https://doi.org/10.1016/j.jobe.2020.102074,https://openalex.org/F4320322725,
https://doi.org/10.1016/j.jobe.2020.102074,https://openalex.org/F4320334704,DP200100057
https://doi.org/10.1016/j.jobe.2020.102074,https://openalex.org/F4320334704,DE150101751
https://doi.org/10.1016/j.jobe.2020.102074,https://openalex.org/F4320334704,IH200100010
https://doi.org/10.1016/j.jobe.2020.102074,https://openalex.org/F4320334704,IH150100006
https://doi.org/10.1016/j.compedu.2021.104211,https://openalex.org/F4320322598,
https://doi.org/10.1016/j.cej.2021.128800,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.cej.2021.128800,https://openalex.org/F4320321543,
https://doi.org/10.1016/j.cej.2021.128800,https://openalex.org/F4320322843,
https://doi.org/10.1016/j.cej.2021.128800,https://openalex.org/F4320325511,
https://doi.org/10.1016/j.cej.2021.128800,https://openalex.org/F4320327081,
https://doi.org/10.1016/j.cej.2021.128800,https://openalex.org/F4320335574,
https://doi.org/10.1016/j.jtrangeo.2021.103099,https://openalex.org/F4320323826,20800-2020SZ009
https://doi.org/10.1016/j.jtrangeo.2021.103099,https://openalex.org/F4320335787,2682021CX097
https://doi.org/10.1016/j.jtrangeo.2021.103099,https://openalex.org/F4320336623,SCJG20A110
https://doi.org/10.1002/adfm.202011102,https://openalex.org/F4320334704,DE190100445
https://doi.org/10.1002/adfm.202104951,https://openalex.org/F4320321001,21771156
https://doi.org/10.1002/adfm.202104951,https://openalex.org/F4320321001,51872249
