doi,year,cited_by_count
https://doi.org/10.1109/tnnls.2022.3219551,2023,5
https://doi.org/10.1109/tnnls.2022.3219551,2022,1
https://doi.org/10.1080/08959420.2022.2111168,2025,3
https://doi.org/10.1080/08959420.2022.2111168,2024,11
https://doi.org/10.1080/08959420.2022.2111168,2023,4
https://doi.org/10.1080/08959420.2022.2111168,2022,3
https://doi.org/10.1080/10494820.2022.2107681,2025,2
https://doi.org/10.1080/10494820.2022.2107681,2024,5
https://doi.org/10.1080/10494820.2022.2107681,2023,7
https://doi.org/10.1109/tem.2021.3120288,2024,6
https://doi.org/10.1109/tem.2021.3120288,2023,6
https://doi.org/10.1109/tem.2021.3120288,2022,5
https://doi.org/10.1109/tem.2021.3120288,2021,1
https://doi.org/10.1016/j.autcon.2024.105697,2025,6
https://doi.org/10.1016/j.autcon.2024.105697,2024,8
https://doi.org/10.1021/acssuschemeng.4c05168,2025,6
https://doi.org/10.1021/acssuschemeng.4c05168,2024,4
https://doi.org/10.1016/j.bj.2023.100685,2025,5
https://doi.org/10.1016/j.bj.2023.100685,2024,8
https://doi.org/10.1002/smll.202404254,2025,8
https://doi.org/10.1002/smll.202404254,2024,6
https://doi.org/10.1016/j.desal.2024.117905,2025,9
https://doi.org/10.1016/j.desal.2024.117905,2024,4
https://doi.org/10.1007/s42114-024-00909-3,2025,6
https://doi.org/10.1007/s42114-024-00909-3,2024,7
https://doi.org/10.1016/j.jmsy.2024.05.021,2025,4
https://doi.org/10.1016/j.jmsy.2024.05.021,2024,8
https://doi.org/10.1016/j.colsurfa.2024.134469,2025,7
https://doi.org/10.1016/j.colsurfa.2024.134469,2024,6
https://doi.org/10.1016/j.ces.2024.120266,2025,7
https://doi.org/10.1016/j.ces.2024.120266,2024,7
https://doi.org/10.5194/essd-16-2297-2024,2025,6
https://doi.org/10.5194/essd-16-2297-2024,2024,13
https://doi.org/10.5194/essd-16-2297-2024,2023,1
https://doi.org/10.1016/j.jobe.2024.109563,2025,5
https://doi.org/10.1016/j.jobe.2024.109563,2024,7
https://doi.org/10.1016/j.cemconcomp.2024.105575,2025,6
https://doi.org/10.1016/j.cemconcomp.2024.105575,2024,10
https://doi.org/10.1007/s00190-024-01833-6,2025,7
https://doi.org/10.1007/s00190-024-01833-6,2024,6
https://doi.org/10.1016/j.tws.2024.111827,2025,6
https://doi.org/10.1016/j.tws.2024.111827,2024,7
https://doi.org/10.1016/j.biopha.2024.116458,2025,4
https://doi.org/10.1016/j.biopha.2024.116458,2024,10
https://doi.org/10.1016/j.apenergy.2024.123037,2025,4
https://doi.org/10.1016/j.apenergy.2024.123037,2024,12
https://doi.org/10.1038/s41467-024-46588-y,2025,5
https://doi.org/10.1038/s41467-024-46588-y,2024,8
https://doi.org/10.1016/j.watres.2024.121434,2025,5
https://doi.org/10.1016/j.watres.2024.121434,2024,9
https://doi.org/10.3390/rs16050804,2025,4
https://doi.org/10.3390/rs16050804,2024,8
https://doi.org/10.1016/j.ocecoaman.2024.107086,2025,7
https://doi.org/10.1016/j.ocecoaman.2024.107086,2024,7
https://doi.org/10.1016/j.aei.2024.102450,2025,3
https://doi.org/10.1016/j.aei.2024.102450,2024,10
https://doi.org/10.1002/aenm.202304477,2025,5
https://doi.org/10.1002/aenm.202304477,2024,10
https://doi.org/10.1016/j.compgeo.2024.106195,2025,4
https://doi.org/10.1016/j.compgeo.2024.106195,2024,8
https://doi.org/10.1016/j.engstruct.2024.117681,2025,5
https://doi.org/10.1016/j.engstruct.2024.117681,2024,10
https://doi.org/10.1002/adma.202311731,2025,5
https://doi.org/10.1002/adma.202311731,2024,5
https://doi.org/10.1016/j.conbuildmat.2024.135364,2025,3
https://doi.org/10.1016/j.conbuildmat.2024.135364,2024,11
https://doi.org/10.1039/d3ta07131f,2025,4
https://doi.org/10.1039/d3ta07131f,2024,9
https://doi.org/10.1002/adfm.202316544,2025,5
https://doi.org/10.1002/adfm.202316544,2024,12
https://doi.org/10.1177/03611981231225430,2025,2
https://doi.org/10.1177/03611981231225430,2024,11
https://doi.org/10.1016/j.enbuild.2024.113932,2025,2
https://doi.org/10.1016/j.enbuild.2024.113932,2024,13
https://doi.org/10.1002/ente.202301190,2025,3
https://doi.org/10.1002/ente.202301190,2024,11
https://doi.org/10.1016/j.molliq.2024.124030,2025,5
https://doi.org/10.1016/j.molliq.2024.124030,2024,10
https://doi.org/10.1016/j.smrv.2023.101892,2025,4
https://doi.org/10.1016/j.smrv.2023.101892,2024,12
https://doi.org/10.1109/tvcg.2023.3329817,2025,2
https://doi.org/10.1109/tvcg.2023.3329817,2024,16
https://doi.org/10.1016/j.est.2023.109553,2025,4
https://doi.org/10.1016/j.est.2023.109553,2024,13
https://doi.org/10.1002/adfm.202315446,2025,3
https://doi.org/10.1002/adfm.202315446,2024,10
https://doi.org/10.1016/j.engstruct.2023.117339,2025,8
https://doi.org/10.1016/j.engstruct.2023.117339,2024,6
https://doi.org/10.1016/j.cej.2023.148169,2025,2
https://doi.org/10.1016/j.cej.2023.148169,2024,13
https://doi.org/10.1002/dro2.91,2025,6
https://doi.org/10.1002/dro2.91,2024,8
https://doi.org/10.1002/smsc.202300058,2025,2
https://doi.org/10.1002/smsc.202300058,2024,11
https://doi.org/10.1016/j.cemconcomp.2023.105388,2025,3
https://doi.org/10.1016/j.cemconcomp.2023.105388,2024,10
https://doi.org/10.1016/j.scitotenv.2023.169076,2025,3
https://doi.org/10.1016/j.scitotenv.2023.169076,2024,11
https://doi.org/10.1016/j.nanoen.2023.109189,2025,3
https://doi.org/10.1016/j.nanoen.2023.109189,2024,14
https://doi.org/10.1016/j.bios.2023.115873,2024,12
https://doi.org/10.1016/j.cemconcomp.2023.105356,2025,2
https://doi.org/10.1016/j.cemconcomp.2023.105356,2024,14
https://doi.org/10.1080/24751839.2023.2272484,2025,3
https://doi.org/10.1080/24751839.2023.2272484,2024,11
https://doi.org/10.1016/j.jpowsour.2023.233779,2025,4
https://doi.org/10.1016/j.jpowsour.2023.233779,2024,12
https://doi.org/10.1002/agt2.448,2025,1
https://doi.org/10.1002/agt2.448,2024,12
https://doi.org/10.1016/j.cemconcomp.2023.105319,2025,3
https://doi.org/10.1016/j.cemconcomp.2023.105319,2024,10
https://doi.org/10.1016/j.jairtraman.2023.102488,2025,4
https://doi.org/10.1016/j.jairtraman.2023.102488,2024,9
https://doi.org/10.1109/tpwrs.2023.3284854,2025,2
https://doi.org/10.1109/tpwrs.2023.3284854,2024,8
https://doi.org/10.1109/tpwrs.2023.3284854,2023,6
https://doi.org/10.1109/tmm.2023.3273924,2025,3
https://doi.org/10.1109/tmm.2023.3273924,2024,11
https://doi.org/10.1109/tmm.2023.3273924,2023,1
https://doi.org/10.1109/tdsc.2023.3265979,2025,2
https://doi.org/10.1109/tdsc.2023.3265979,2024,8
https://doi.org/10.1109/tdsc.2023.3265979,2023,8
https://doi.org/10.1016/j.enbenv.2023.04.001,2025,3
https://doi.org/10.1016/j.enbenv.2023.04.001,2024,10
https://doi.org/10.1016/j.enbenv.2023.04.001,2023,2
https://doi.org/10.1177/00472875231151923,2025,4
https://doi.org/10.1177/00472875231151923,2024,12
https://doi.org/10.1177/00472875231151923,2023,1
https://doi.org/10.1109/tnnls.2022.3225179,2024,10
https://doi.org/10.1109/tnnls.2022.3225179,2023,2
https://doi.org/10.1109/tnnls.2022.3219814,2025,1
https://doi.org/10.1109/tnnls.2022.3219814,2024,4
https://doi.org/10.1109/tnnls.2022.3219814,2023,9
https://doi.org/10.1108/ijoem-07-2020-0749,2025,3
https://doi.org/10.1108/ijoem-07-2020-0749,2024,9
https://doi.org/10.1108/ijoem-07-2020-0749,2023,11
https://doi.org/10.1109/tem.2022.3166676,2025,1
https://doi.org/10.1109/tem.2022.3166676,2024,11
https://doi.org/10.1109/tem.2022.3166676,2023,5
https://doi.org/10.1109/tnnls.2022.3151046,2025,1
https://doi.org/10.1109/tnnls.2022.3151046,2024,5
https://doi.org/10.1109/tnnls.2022.3151046,2023,5
https://doi.org/10.1109/tnnls.2022.3151046,2022,3
https://doi.org/10.1109/jproc.2024.3409428,2024,11
https://doi.org/10.1109/cvpr52733.2024.00806,2025,1
https://doi.org/10.1109/cvpr52733.2024.00806,2024,5
https://doi.org/10.1039/d4ee02234c,2025,5
https://doi.org/10.1039/d4ee02234c,2024,4
https://doi.org/10.1016/j.engstruct.2024.118706,2025,7
https://doi.org/10.1016/j.engstruct.2024.118706,2024,6
https://doi.org/10.1038/s41586-024-07817-y,2025,6
https://doi.org/10.1038/s41586-024-07817-y,2024,10
https://doi.org/10.1021/acsenergylett.4c01564,2025,6
https://doi.org/10.1021/acsenergylett.4c01564,2024,4
https://doi.org/10.1016/j.autcon.2024.105631,2025,5
https://doi.org/10.1016/j.autcon.2024.105631,2024,10
https://doi.org/10.1016/j.ejor.2024.05.021,2025,6
https://doi.org/10.1016/j.ejor.2024.05.021,2024,10
https://doi.org/10.1007/s42765-024-00439-z,2025,6
https://doi.org/10.1007/s42765-024-00439-z,2024,6
https://doi.org/10.1016/j.cemconcomp.2024.105618,2025,5
https://doi.org/10.1016/j.cemconcomp.2024.105618,2024,9
https://doi.org/10.1038/s41467-024-49088-1,2025,7
https://doi.org/10.1038/s41467-024-49088-1,2024,7
https://doi.org/10.1016/j.rse.2024.114241,2025,4
https://doi.org/10.1016/j.rse.2024.114241,2024,5
https://doi.org/10.1016/j.rser.2024.114533,2025,4
https://doi.org/10.1016/j.rser.2024.114533,2024,9
https://doi.org/10.1109/tkde.2024.3393356,2025,2
https://doi.org/10.1109/tkde.2024.3393356,2024,10
https://doi.org/10.1016/j.scs.2024.105434,2025,2
https://doi.org/10.1016/j.scs.2024.105434,2024,9
https://doi.org/10.1039/d3mh01910a,2025,8
https://doi.org/10.1039/d3mh01910a,2024,5
https://doi.org/10.1002/adfm.202404044,2025,3
https://doi.org/10.1002/adfm.202404044,2024,7
https://doi.org/10.1016/j.tra.2024.104066,2025,5
https://doi.org/10.1016/j.tra.2024.104066,2024,10
https://doi.org/10.1016/j.engstruct.2024.118016,2025,6
https://doi.org/10.1016/j.engstruct.2024.118016,2024,6
https://doi.org/10.1016/j.tourman.2024.104943,2025,1
https://doi.org/10.1016/j.tourman.2024.104943,2024,9
https://doi.org/10.1016/j.jhazmat.2024.134295,2025,5
https://doi.org/10.1016/j.jhazmat.2024.134295,2024,9
https://doi.org/10.1021/acsami.4c01396,2025,3
https://doi.org/10.1021/acsami.4c01396,2024,10
https://doi.org/10.1016/j.jclepro.2024.141891,2025,3
https://doi.org/10.1016/j.jclepro.2024.141891,2024,12
https://doi.org/10.1021/acs.est.4c00264,2025,7
https://doi.org/10.1021/acs.est.4c00264,2024,7
https://doi.org/10.1016/j.jclepro.2024.141842,2025,4
https://doi.org/10.1016/j.jclepro.2024.141842,2024,10
https://doi.org/10.1038/s41467-024-46929-x,2025,5
https://doi.org/10.1038/s41467-024-46929-x,2024,7
https://doi.org/10.1109/tiv.2024.3378288,2025,2
https://doi.org/10.1109/tiv.2024.3378288,2024,2
https://doi.org/10.1007/s10570-024-05819-7,2025,3
https://doi.org/10.1007/s10570-024-05819-7,2024,10
https://doi.org/10.1109/tkde.2024.3373608,2025,5
https://doi.org/10.1109/tkde.2024.3373608,2024,8
https://doi.org/10.1186/s10033-024-01011-x,2025,6
https://doi.org/10.1186/s10033-024-01011-x,2024,9
https://doi.org/10.1038/s41467-024-46461-y,2025,4
https://doi.org/10.1038/s41467-024-46461-y,2024,10
https://doi.org/10.1002/adma.202314063,2025,4
https://doi.org/10.1002/adma.202314063,2024,8
https://doi.org/10.1039/d3ee04304e,2025,3
https://doi.org/10.1039/d3ee04304e,2024,11
https://doi.org/10.1016/j.apenergy.2024.122939,2025,2
https://doi.org/10.1016/j.apenergy.2024.122939,2024,11
https://doi.org/10.1002/adom.202302354,2025,1
https://doi.org/10.1002/adom.202302354,2024,11
https://doi.org/10.1039/d3ee04121b,2025,1
https://doi.org/10.1039/d3ee04121b,2024,12
https://doi.org/10.1038/s41746-024-01032-9,2025,9
https://doi.org/10.1038/s41746-024-01032-9,2024,4
https://doi.org/10.1002/adfm.202310909,2025,2
https://doi.org/10.1002/adfm.202310909,2024,9
https://doi.org/10.1016/j.engstruct.2024.117500,2025,5
https://doi.org/10.1016/j.engstruct.2024.117500,2024,9
https://doi.org/10.1016/j.scs.2023.104996,2025,3
https://doi.org/10.1016/j.scs.2023.104996,2024,12
https://doi.org/10.1016/j.scs.2023.104996,2023,1
https://doi.org/10.1016/j.conbuildmat.2024.135042,2025,5
https://doi.org/10.1016/j.conbuildmat.2024.135042,2024,9
https://doi.org/10.1016/j.eswa.2023.122368,2025,5
https://doi.org/10.1016/j.eswa.2023.122368,2024,10
https://doi.org/10.1016/j.apenergy.2023.122190,2025,2
https://doi.org/10.1016/j.apenergy.2023.122190,2024,10
https://doi.org/10.3390/rs16020385,2025,2
https://doi.org/10.3390/rs16020385,2024,7
https://doi.org/10.1016/j.energy.2023.129976,2025,4
https://doi.org/10.1016/j.energy.2023.129976,2024,6
https://doi.org/10.1016/j.ijmecsci.2024.108971,2025,4
https://doi.org/10.1016/j.ijmecsci.2024.108971,2024,9
https://doi.org/10.1016/j.jpowsour.2023.234036,2025,6
https://doi.org/10.1016/j.jpowsour.2023.234036,2024,7
https://doi.org/10.1016/j.jmst.2023.10.048,2025,4
https://doi.org/10.1016/j.jmst.2023.10.048,2024,9
https://doi.org/10.1016/j.scitotenv.2023.169741,2025,6
https://doi.org/10.1016/j.scitotenv.2023.169741,2024,9
https://doi.org/10.1016/j.compositesb.2023.111188,2025,1
https://doi.org/10.1016/j.compositesb.2023.111188,2024,16
https://doi.org/10.1016/j.istruc.2023.105651,2025,6
https://doi.org/10.1016/j.istruc.2023.105651,2024,7
https://doi.org/10.1002/adfm.202311457,2025,2
https://doi.org/10.1002/adfm.202311457,2024,9
https://doi.org/10.1002/dro2.92,2025,3
https://doi.org/10.1002/dro2.92,2024,10
https://doi.org/10.1016/j.conbuildmat.2023.134640,2025,1
https://doi.org/10.1016/j.conbuildmat.2023.134640,2024,13
https://doi.org/10.1007/s10291-023-01589-0,2025,3
https://doi.org/10.1007/s10291-023-01589-0,2024,9
https://doi.org/10.1109/tnet.2023.3331059,2025,1
https://doi.org/10.1109/tnet.2023.3331059,2024,2
https://doi.org/10.1016/j.scs.2023.105053,2025,4
https://doi.org/10.1016/j.scs.2023.105053,2024,10
https://doi.org/10.1016/j.conbuildmat.2023.134142,2025,4
https://doi.org/10.1016/j.conbuildmat.2023.134142,2024,11
https://doi.org/10.1137/23m1551857,2025,7
https://doi.org/10.1137/23m1551857,2024,3
https://doi.org/10.1137/23m1551857,2023,1
https://doi.org/10.1109/tsmc.2023.3322718,2025,2
https://doi.org/10.1109/tsmc.2023.3322718,2024,6
https://doi.org/10.1016/j.energy.2023.129600,2025,3
https://doi.org/10.1016/j.energy.2023.129600,2024,8
https://doi.org/10.1016/j.energy.2023.129600,2023,1
https://doi.org/10.1002/aenm.202303169,2025,1
https://doi.org/10.1002/aenm.202303169,2024,12
https://doi.org/10.1109/tits.2023.3315650,2025,2
https://doi.org/10.1109/tits.2023.3315650,2024,5
https://doi.org/10.1016/j.scitotenv.2023.167897,2025,3
https://doi.org/10.1016/j.scitotenv.2023.167897,2024,14
https://doi.org/10.1007/s10798-023-09855-5,2025,4
https://doi.org/10.1007/s10798-023-09855-5,2024,7
https://doi.org/10.1007/s10798-023-09855-5,2023,1
https://doi.org/10.1016/j.rser.2023.113861,2025,1
https://doi.org/10.1016/j.rser.2023.113861,2024,12
https://doi.org/10.1016/j.jand.2023.09.003,2025,1
https://doi.org/10.1016/j.jand.2023.09.003,2024,12
https://doi.org/10.1016/j.jand.2023.09.003,2023,2
https://doi.org/10.1016/j.foodchem.2023.137592,2025,3
https://doi.org/10.1016/j.foodchem.2023.137592,2024,10
https://doi.org/10.1016/j.foodchem.2023.137592,2023,1
https://doi.org/10.1109/tem.2023.3299693,2025,2
https://doi.org/10.1109/tem.2023.3299693,2024,13
https://doi.org/10.1109/jiot.2023.3300073,2025,2
https://doi.org/10.1109/jiot.2023.3300073,2024,10
https://doi.org/10.1109/jiot.2023.3300073,2023,1
https://doi.org/10.1007/s10845-023-02175-4,2025,1
https://doi.org/10.1007/s10845-023-02175-4,2024,10
https://doi.org/10.1007/s10845-023-02175-4,2023,3
https://doi.org/10.1080/13683500.2023.2224550,2025,4
https://doi.org/10.1080/13683500.2023.2224550,2024,13
https://doi.org/10.1109/tem.2023.3272585,2025,5
https://doi.org/10.1109/tem.2023.3272585,2024,8
https://doi.org/10.1109/tem.2023.3272585,2023,2
https://doi.org/10.1109/tmm.2023.3265842,2025,2
https://doi.org/10.1109/tmm.2023.3265842,2024,10
https://doi.org/10.1109/tmm.2023.3265842,2023,8
https://doi.org/10.1080/14680777.2023.2200589,2025,2
https://doi.org/10.1080/14680777.2023.2200589,2024,8
https://doi.org/10.1080/14680777.2023.2200589,2023,2
https://doi.org/10.1080/23249935.2023.2197511,2024,8
https://doi.org/10.1080/23249935.2023.2197511,2023,6
https://doi.org/10.1177/13548166231167045,2025,4
https://doi.org/10.1177/13548166231167045,2024,8
https://doi.org/10.1177/13548166231167045,2023,1
https://doi.org/10.1080/10447318.2023.2188799,2025,3
https://doi.org/10.1080/10447318.2023.2188799,2024,13
https://doi.org/10.1080/10447318.2023.2188799,2023,3
https://doi.org/10.1016/j.jare.2023.02.011,2025,2
https://doi.org/10.1016/j.jare.2023.02.011,2024,10
https://doi.org/10.1016/j.jare.2023.02.011,2023,2
https://doi.org/10.1109/tnnls.2022.3213536,2025,2
https://doi.org/10.1109/tnnls.2022.3213536,2024,4
https://doi.org/10.1109/tnnls.2022.3213536,2023,3
https://doi.org/10.1016/j.fmre.2022.05.024,2025,3
https://doi.org/10.1016/j.fmre.2022.05.024,2024,9
https://doi.org/10.1016/j.fmre.2022.05.024,2023,7
https://doi.org/10.1108/qrfm-07-2021-0109,2025,2
https://doi.org/10.1108/qrfm-07-2021-0109,2024,5
https://doi.org/10.1108/qrfm-07-2021-0109,2023,5
https://doi.org/10.1108/qrfm-07-2021-0109,2022,3
https://doi.org/10.1109/tpwrs.2024.3494857,2025,6
https://doi.org/10.1016/j.jmapro.2024.10.053,2025,9
https://doi.org/10.1016/j.jmapro.2024.10.053,2024,2
https://doi.org/10.1038/s44221-024-00307-5,2025,7
https://doi.org/10.1038/s44221-024-00307-5,2024,4
https://doi.org/10.1145/3637528.3671751,2025,5
https://doi.org/10.1145/3637528.3671751,2024,6
https://doi.org/10.1016/j.ensm.2024.103750,2025,8
https://doi.org/10.1016/j.ensm.2024.103750,2024,2
https://doi.org/10.1002/advs.202402190,2025,4
https://doi.org/10.1002/advs.202402190,2024,4
https://doi.org/10.1126/sciadv.adn8706,2025,3
https://doi.org/10.1126/sciadv.adn8706,2024,6
https://doi.org/10.1016/j.eswa.2024.124601,2025,9
https://doi.org/10.1016/j.eswa.2024.124601,2024,3
https://doi.org/10.1016/j.cemconcomp.2024.105657,2025,6
https://doi.org/10.1016/j.cemconcomp.2024.105657,2024,4
https://doi.org/10.1002/adfm.202408111,2025,9
https://doi.org/10.1002/adfm.202408111,2024,4
https://doi.org/10.1002/aenm.202401157,2025,3
https://doi.org/10.1002/aenm.202401157,2024,6
https://doi.org/10.1016/j.compind.2024.104109,2025,5
https://doi.org/10.1016/j.compind.2024.104109,2024,6
https://doi.org/10.1016/j.jechem.2024.05.008,2025,3
https://doi.org/10.1016/j.jechem.2024.05.008,2024,7
https://doi.org/10.1016/j.ensm.2024.103490,2025,4
https://doi.org/10.1016/j.ensm.2024.103490,2024,9
https://doi.org/10.1002/adma.202401375,2025,5
https://doi.org/10.1002/adma.202401375,2024,5
https://doi.org/10.1016/j.apenergy.2024.123459,2025,6
https://doi.org/10.1016/j.apenergy.2024.123459,2024,6
https://doi.org/10.1002/adom.202303296,2025,5
https://doi.org/10.1002/adom.202303296,2024,7
https://doi.org/10.1002/adfm.202402461,2025,4
https://doi.org/10.1002/adfm.202402461,2024,4
https://doi.org/10.1016/j.enconman.2024.118499,2025,2
https://doi.org/10.1016/j.enconman.2024.118499,2024,6
https://doi.org/10.1002/anie.202317177,2025,2
https://doi.org/10.1002/anie.202317177,2024,8
https://doi.org/10.1016/j.autcon.2024.105429,2025,4
https://doi.org/10.1016/j.autcon.2024.105429,2024,7
https://doi.org/10.1016/j.carbpol.2024.122183,2025,3
https://doi.org/10.1016/j.carbpol.2024.122183,2024,7
https://doi.org/10.1016/j.engstruct.2024.118062,2025,9
https://doi.org/10.1016/j.engstruct.2024.118062,2024,3
https://doi.org/10.1016/j.telpol.2024.102768,2025,4
https://doi.org/10.1016/j.telpol.2024.102768,2024,9
https://doi.org/10.1016/j.compgeo.2024.106334,2025,3
https://doi.org/10.1016/j.compgeo.2024.106334,2024,7
https://doi.org/10.1002/adfm.202403863,2025,5
https://doi.org/10.1002/adfm.202403863,2024,5
https://doi.org/10.1016/j.joule.2024.03.004,2025,5
https://doi.org/10.1016/j.joule.2024.03.004,2024,8
https://doi.org/10.1016/j.cej.2024.151000,2025,3
https://doi.org/10.1016/j.cej.2024.151000,2024,9
https://doi.org/10.1609/aaai.v38i9.28891,2025,1
https://doi.org/10.1609/aaai.v38i9.28891,2024,7
https://doi.org/10.1109/tevc.2024.3380366,2025,1
https://doi.org/10.1109/tevc.2024.3380366,2024,8
https://doi.org/10.1016/j.oceaneng.2024.117486,2025,6
https://doi.org/10.1016/j.oceaneng.2024.117486,2024,7
https://doi.org/10.1016/j.jmsy.2024.03.008,2025,4
https://doi.org/10.1016/j.jmsy.2024.03.008,2024,7
https://doi.org/10.2196/48120,2025,4
https://doi.org/10.2196/48120,2024,11
https://doi.org/10.1039/d4ee00438h,2025,7
https://doi.org/10.1039/d4ee00438h,2024,8
https://doi.org/10.1016/j.jot.2023.10.003,2025,5
https://doi.org/10.1016/j.jot.2023.10.003,2024,10
https://doi.org/10.1016/j.engstruct.2024.117657,2025,3
https://doi.org/10.1016/j.engstruct.2024.117657,2024,6
https://doi.org/10.1016/j.engappai.2024.108218,2025,2
https://doi.org/10.1016/j.engappai.2024.108218,2024,3
https://doi.org/10.1021/acsami.3c17463,2025,4
https://doi.org/10.1021/acsami.3c17463,2024,6
https://doi.org/10.1039/d3en00988b,2025,5
https://doi.org/10.1039/d3en00988b,2024,6
https://doi.org/10.1002/anie.202400414,2025,3
https://doi.org/10.1002/anie.202400414,2024,7
https://doi.org/10.2147/prbm.s449369,2025,1
https://doi.org/10.2147/prbm.s449369,2024,12
https://doi.org/10.1002/exp.20230008,2025,2
https://doi.org/10.1002/exp.20230008,2024,9
https://doi.org/10.1021/acs.langmuir.3c02946,2025,5
https://doi.org/10.1021/acs.langmuir.3c02946,2024,6
https://doi.org/10.1109/tpami.2024.3363054,2025,5
https://doi.org/10.1109/tpami.2024.3363054,2024,9
https://doi.org/10.1109/tsg.2023.3337843,2025,3
https://doi.org/10.1109/tsg.2023.3337843,2024,7
https://doi.org/10.1016/j.trd.2024.104102,2025,8
https://doi.org/10.1016/j.trd.2024.104102,2024,6
https://doi.org/10.1021/acssuschemeng.3c06700,2025,5
https://doi.org/10.1021/acssuschemeng.3c06700,2024,8
https://doi.org/10.1016/j.adapen.2023.100160,2025,3
https://doi.org/10.1016/j.adapen.2023.100160,2024,6
https://doi.org/10.3390/nu16030436,2025,2
https://doi.org/10.3390/nu16030436,2024,13
https://doi.org/10.1016/j.knosys.2024.111433,2025,4
https://doi.org/10.1016/j.knosys.2024.111433,2024,10
https://doi.org/10.1016/j.compositesa.2024.108004,2024,12
https://doi.org/10.1016/j.esd.2023.101374,2025,2
https://doi.org/10.1016/j.esd.2023.101374,2024,9
https://doi.org/10.1016/j.engstruct.2024.117450,2025,4
https://doi.org/10.1016/j.engstruct.2024.117450,2024,7
https://doi.org/10.1016/j.eclinm.2023.102387,2025,9
https://doi.org/10.1016/j.eclinm.2023.102387,2024,5
https://doi.org/10.1109/tits.2023.3345280,2025,2
https://doi.org/10.1109/tits.2023.3345280,2024,9
https://doi.org/10.1016/j.engstruct.2023.117436,2025,6
https://doi.org/10.1016/j.engstruct.2023.117436,2024,6
https://doi.org/10.1016/j.cej.2023.148379,2025,3
https://doi.org/10.1016/j.cej.2023.148379,2024,8
https://doi.org/10.1016/j.ijpe.2023.109134,2025,3
https://doi.org/10.1016/j.ijpe.2023.109134,2024,12
https://doi.org/10.1016/j.apenergy.2023.122030,2025,3
https://doi.org/10.1016/j.apenergy.2023.122030,2024,8
https://doi.org/10.1016/j.ejor.2023.11.026,2025,5
https://doi.org/10.1016/j.ejor.2023.11.026,2024,6
https://doi.org/10.1016/j.trc.2023.104448,2025,1
https://doi.org/10.1016/j.trc.2023.104448,2024,9
https://doi.org/10.1016/j.istruc.2023.105702,2025,2
https://doi.org/10.1016/j.istruc.2023.105702,2024,9
https://doi.org/10.1016/j.istruc.2023.105702,2023,1
https://doi.org/10.1109/jiot.2023.3337393,2024,4
https://doi.org/10.1016/j.aej.2023.11.047,2025,6
https://doi.org/10.1016/j.aej.2023.11.047,2024,5
https://doi.org/10.1016/j.frl.2023.104672,2025,4
https://doi.org/10.1016/j.frl.2023.104672,2024,11
https://doi.org/10.1016/j.frl.2023.104672,2023,2
https://doi.org/10.1002/adfm.202310369,2025,1
https://doi.org/10.1002/adfm.202310369,2024,10
https://doi.org/10.1016/j.jclepro.2023.139923,2025,2
https://doi.org/10.1016/j.jclepro.2023.139923,2024,10
https://doi.org/10.1109/tpel.2023.3335373,2025,1
https://doi.org/10.1109/tpel.2023.3335373,2024,8
https://doi.org/10.1109/tiv.2023.3327263,2024,12
https://doi.org/10.1016/j.ijpe.2023.109073,2025,6
https://doi.org/10.1016/j.ijpe.2023.109073,2024,9
https://doi.org/10.1109/tsg.2023.3324474,2025,4
https://doi.org/10.1109/tsg.2023.3324474,2024,3
https://doi.org/10.1016/j.powtec.2023.119052,2025,3
https://doi.org/10.1016/j.powtec.2023.119052,2024,9
https://doi.org/10.1016/j.engstruct.2023.117062,2025,3
https://doi.org/10.1016/j.engstruct.2023.117062,2024,10
https://doi.org/10.1016/j.ijfatigue.2023.107999,2025,1
https://doi.org/10.1016/j.ijfatigue.2023.107999,2024,9
https://doi.org/10.1016/j.ijfatigue.2023.107999,2023,1
https://doi.org/10.1038/s41565-023-01524-x,2025,3
https://doi.org/10.1038/s41565-023-01524-x,2024,9
https://doi.org/10.1111/corg.12562,2025,5
https://doi.org/10.1111/corg.12562,2024,9
https://doi.org/10.1111/corg.12562,2023,1
https://doi.org/10.1109/tste.2023.3320690,2025,2
https://doi.org/10.1109/tste.2023.3320690,2024,8
https://doi.org/10.1109/tste.2023.3320690,2023,1
https://doi.org/10.1016/j.ress.2023.109670,2025,1
https://doi.org/10.1016/j.ress.2023.109670,2024,12
https://doi.org/10.1016/j.ress.2023.109670,2023,2
https://doi.org/10.1016/j.applthermaleng.2023.121537,2025,2
https://doi.org/10.1016/j.applthermaleng.2023.121537,2024,6
https://doi.org/10.1016/j.applthermaleng.2023.121537,2023,2
https://doi.org/10.1002/smll.202304822,2025,5
https://doi.org/10.1002/smll.202304822,2024,8
https://doi.org/10.1016/j.fuel.2023.129595,2025,3
https://doi.org/10.1016/j.fuel.2023.129595,2024,9
https://doi.org/10.1016/j.fuel.2023.129595,2023,1
https://doi.org/10.1016/j.jsv.2023.117976,2025,1
https://doi.org/10.1016/j.jsv.2023.117976,2024,8
https://doi.org/10.1016/j.jsv.2023.117976,2023,2
https://doi.org/10.1108/ijchm-01-2023-0049,2025,4
https://doi.org/10.1108/ijchm-01-2023-0049,2024,5
https://doi.org/10.1016/j.ejor.2023.06.023,2025,2
https://doi.org/10.1016/j.ejor.2023.06.023,2024,11
