oa_author_id,oa_author_name,oa_author_orcid
https://openalex.org/A5009885273,Xiaodie Pu,https://orcid.org/0000-0001-8358-1418
https://openalex.org/A5101444597,Wenxin Tian,https://orcid.org/0000-0003-4536-3430
https://openalex.org/A5016516867,Ziyi Feng,https://orcid.org/0000-0001-6113-5097
https://openalex.org/A5034989899,Chunchen Zhou,
https://openalex.org/A5048021875,Venus W.C. Chan,
https://openalex.org/A5028018380,Jane Matthews,https://orcid.org/0000-0003-3367-9278
https://openalex.org/A5047809854,Qi Gao,https://orcid.org/0000-0003-2160-552X
https://openalex.org/A5023299237,Wei-Hang Ouyang,
https://openalex.org/A5071481083,Sarah Chui-wai Hung,https://orcid.org/0000-0002-6606-597X
https://openalex.org/A5055118887,Annie Yin-ni Ho,https://orcid.org/0000-0002-3448-1397
https://openalex.org/A5064589946,Idy Hiu-wai Lai,https://orcid.org/0000-0003-3724-9339
https://openalex.org/A5052335737,Carol Sze-wing Lee,
https://openalex.org/A5085157671,Angela Shuk-kwan Pong,https://orcid.org/0000-0002-6169-0864
https://openalex.org/A5028645836,Daxiang Deng,https://orcid.org/0000-0001-6776-3297
https://openalex.org/A5059843433,Guang Pi,
https://openalex.org/A5054041018,Xiang Huang,https://orcid.org/0000-0003-1676-1130
https://openalex.org/A5030582325,Kahei Chan,
https://openalex.org/A5024098698,Zhenbin Guo,https://orcid.org/0000-0003-0843-3612
https://openalex.org/A5100376157,Yifan Liu,https://orcid.org/0000-0002-9044-0936
https://openalex.org/A5101753289,Dalin Zhang,https://orcid.org/0000-0002-5869-6544
https://openalex.org/A5048860004,Dexing Duan,
https://openalex.org/A5068760555,Bang V. Bui,https://orcid.org/0000-0001-7298-1352
https://openalex.org/A5100414618,Jian Liu,
https://openalex.org/A5108717180,Sohail Masqood,
https://openalex.org/A5101630126,Kang Li,https://orcid.org/0000-0002-7249-958X
https://openalex.org/A5037267035,Yilei Wang,https://orcid.org/0000-0003-1524-2064
https://openalex.org/A5073713478,Jingsi Qiao,https://orcid.org/0000-0001-6464-5500
https://openalex.org/A5101566406,XU Xiao-lin,https://orcid.org/0000-0003-2698-3116
https://openalex.org/A5109402954,Cong Zhang,
https://openalex.org/A5090811204,Christian Sonne,https://orcid.org/0000-0001-5723-5263
https://openalex.org/A5100378919,Yaqi Zhang,https://orcid.org/0000-0002-6902-337X
https://openalex.org/A5101888659,Qinglin Zhu,https://orcid.org/0000-0002-7933-856X
https://openalex.org/A5038348164,Mei Liu,https://orcid.org/0000-0002-5198-6506
https://openalex.org/A5044757256,Huaguan Li,https://orcid.org/0000-0001-6636-6580
https://openalex.org/A5032689906,Yunlai Zhou,https://orcid.org/0000-0002-2347-647X
https://openalex.org/A5064632410,Dawang Li,https://orcid.org/0000-0001-5774-8632
https://openalex.org/A5102911102,Yue Liu,https://orcid.org/0009-0003-7322-091X
https://openalex.org/A5034221832,Jingwei Jin,https://orcid.org/0000-0002-1512-4538
https://openalex.org/A5100319971,Xinyue Zhang,https://orcid.org/0000-0002-8612-157X
https://openalex.org/A5100342401,Kun Zhang,https://orcid.org/0009-0005-6196-9477
https://openalex.org/A5103893939,Denny KL Ho,
https://openalex.org/A5100418509,Chen Chen,https://orcid.org/0000-0002-9212-9308
https://openalex.org/A5062261178,Lulin Tan,https://orcid.org/0000-0001-8389-1344
https://openalex.org/A5102918460,Liaoyuan Zeng,https://orcid.org/0000-0002-7524-5227
